HEPES,HEPES_pH8.0,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH7.2,HEPES_pH7.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
150,0,0,0,0,1,0,2.5,5,10,20,0.5,0.4,1,6.25,0.287025,3.0835,5.956,0.91245,2.615475,4.968,5.33925,2.5452,1.153,62.9671,1.418,14.726,4.9239,72.8,0.16675,4.4188,2.74505,1406.20387,142.0346949
50,0,1,0,0,0,0,5,20,20,2.5,3,0.1,8,8.75,0.478375,2.77515,4.467,0.91245,3.4873,3.312,0.533925,3.636,0.86475,84.8687,1.9852,8.358,4.9239,30.576,0.03335,4.97115,2.74505,1749.94829,183.1035131
175,0,0,0,0,1,0,5,2.5,80,10,0.1,0,4,10,0.95675,1.54175,4.467,0.91245,3.4873,4.416,9.076725,2.9088,1.153,34.22125,1.9852,4.776,6.5652,53.872,0.116725,3.037925,1.96075,1098.860799,#DIV/0!
125,0,0,0,0,0,1,0,40,10,10,0,0.1,10,5,1.72215,3.0835,0.7445,1.52075,17.4365,1.104,0.533925,1.4544,0.28825,113.61455,0.8508,3.582,8.2065,23.296,0.116725,0.828525,2.3529,186.3369928,25.43150914
50,0,0,1,0,0,0,7.5,2.5,80,40,0.5,0.4,3,3.75,0.95675,2.15845,5.956,2.12905,13.077375,1.104,2.669625,3.636,1.44125,84.8687,2.5524,1.99,7.38585,30.576,0.03335,2.485575,2.74505,669.0217542,106.3050904
75,0,0,0,0,1,0,2.5,0,80,80,2,0.1,6,8.75,1.72215,1.54175,2.2335,0.456225,5.23095,1.104,0.533925,2.1816,1.44125,34.22125,0.5672,6.368,6.5652,13.104,0.03335,4.694975,0.7843,238.3630578,12.43699654
200,0,0,0,0,1,0,5,10,2.5,20,0.5,0,2,10,3.0616,1.54175,5.2115,1.52075,0.871825,4.968,1.601775,2.9088,2.01775,84.8687,1.418,3.582,1.6413,13.104,0.150075,0.828525,1.5686,1099.004617,237.1158529
175,0,0,0,0,0,1,0,0,10,60,0.2,0,3,10,4.01835,2.77515,3.7225,0.91245,5.23095,1.656,1.601775,2.5452,1.7295,113.61455,1.7016,6.368,6.5652,13.104,0.03335,1.933225,1.5686,631.370906,116.5831815
50,0,0,0,0,1,0,5,60,10,5,0.3,0.4,5,8.75,3.0616,2.15845,0.7445,0.91245,13.077375,4.416,1.601775,1.0908,0.5765,84.8687,1.7016,1.592,5.74455,23.296,0.116725,4.694975,1.5686,1335.620322,443.487929
100,1,0,0,0,0,0,7.5,0,5,0,1,0.4,7,6.25,0.95675,2.4668,3.7225,0.456225,3.4873,0.552,2.669625,1.818,1.7295,84.8687,2.5524,19.9,8.2065,40.768,0.016675,4.97115,1.5686,912.6084815,128.3842496
75,0,0,0,1,0,0,5,2.5,40,80,0.4,0,4,8.75,4.01835,2.15845,0.7445,0.152075,9.590075,4.416,2.669625,2.9088,2.01775,113.61455,1.9852,3.582,7.38585,72.8,0.03335,1.380875,0.7843,1370.399711,168.9134255
75,0,0,1,0,0,0,5,5,40,5,0.1,0.2,9,7.5,0.287025,1.54175,3.7225,1.52075,9.590075,1.104,2.669625,2.5452,2.59425,34.22125,0.8508,19.9,4.9239,72.8,0.10005,4.97115,3.1372,955.2833498,47.3341286
50,0,0,0,0,0,1,12.5,40,40,60,0.4,0.1,8,10,0.478375,1.2334,2.978,0.152075,0.871825,0.552,1.601775,3.2724,0.28825,84.8687,2.2688,14.726,3.2826,53.872,0.03335,5.247325,2.3529,564.9513097,#DIV/0!
200,0,1,0,0,0,0,5,10,10,5,3,0.1,6,10,2.2962,2.15845,5.956,2.12905,5.23095,4.416,2.669625,3.636,1.7295,46.5409,2.836,4.776,6.5652,30.576,0.03335,4.97115,1.96075,1543.306553,101.9911193
100,0,0,0,0,1,0,7.5,10,40,80,0,0.1,8,7.5,1.72215,2.77515,2.2335,2.12905,0.871825,3.864,12.280275,0.3636,0.86475,113.61455,0.5672,11.144,7.38585,7.28,0.0667,2.76175,2.3529,579.1502258,347.2426198
150,0,0,0,0,0,1,2.5,2.5,20,20,0.1,0,10,8.75,5.3578,1.54175,2.2335,0.152075,2.615475,2.76,2.669625,3.2724,2.59425,62.9671,2.5524,4.776,8.2065,30.576,0.083375,2.76175,0.39215,1807.034538,441.674396
75,0,0,0,0,1,0,5,10,40,40,5,0,5,3.75,0.095675,2.15845,5.956,2.889425,13.077375,2.76,0.533925,0.7272,2.01775,62.9671,1.9852,3.582,7.38585,53.872,0.150075,5.247325,1.17645,379.5281264,48.05755439
175,1,0,0,0,0,0,15,0,40,5,0.5,0.4,7,8.75,1.72215,1.8501,2.978,0.30415,3.4873,0.552,16.551675,1.4544,1.153,84.8687,0.5672,8.358,6.5652,23.296,0.1334,0.276175,1.96075,878.9106344,181.4349502
175,0,0,0,0,1,0,0,0,40,5,0.5,0.2,4,10,0.095675,1.8501,0.7445,0.91245,9.590075,4.416,2.669625,0.3636,1.44125,62.9671,1.418,1.99,4.9239,23.296,0.016675,3.3141,3.52935,188.2656764,16.00305456
75,0,0,0,0,1,0,15,10,5,60,1,0.1,7,10,0.95675,1.8501,2.978,0.30415,0.871825,3.312,0.533925,0.3636,2.306,62.9671,2.836,11.144,6.5652,23.296,0.1334,4.97115,0.7843,1405.740447,208.1101574
150,0,0,1,0,0,0,2.5,2.5,10,40,0.4,0.2,6,6.25,0.095675,2.15845,2.2335,2.889425,17.4365,3.312,0.533925,2.1816,2.8825,113.61455,2.2688,6.368,3.2826,72.8,0.016675,1.380875,1.5686,641.5671456,297.3149269
200,0,0,0,0,1,0,0,0,60,20,0.2,0.1,10,8.75,0.478375,1.2334,1.489,0.6083,9.590075,4.968,2.669625,0.3636,1.44125,62.9671,1.1344,6.368,8.2065,72.8,0.10005,3.3141,3.52935,324.6229333,45.38993041
75,1,0,0,0,0,0,5,2.5,80,5,0.5,0.2,10,8.75,4.01835,1.8501,4.467,2.12905,5.23095,1.656,1.601775,1.4544,0.28825,84.8687,1.1344,11.144,8.2065,23.296,0.116725,3.590275,3.1372,616.5548283,114.4630377
175,1,0,0,0,0,0,10,20,5,40,0.5,0,4,6.25,0.478375,1.8501,5.956,0.91245,17.4365,3.864,9.076725,2.1816,1.7295,84.8687,0.5672,4.776,7.38585,23.296,0.150075,0.276175,1.96075,518.6248129,81.98869521
200,0,0,0,0,1,0,7.5,20,60,5,0.2,0.4,3,7.5,1.72215,2.15845,4.467,0.6083,9.590075,1.104,5.33925,3.2724,1.153,34.22125,1.7016,3.582,6.5652,30.576,0.0667,4.97115,1.5686,724.9293297,242.3469394
150,0,0,1,0,0,0,2.5,0,20,40,0.3,0.4,5,6.25,0.95675,2.15845,5.956,0.30415,0.871825,1.656,1.601775,1.818,2.59425,46.5409,1.9852,8.358,8.2065,72.8,0.1334,3.590275,3.1372,1090.526382,150.0850716
150,0,0,1,0,0,0,2.5,10,40,20,0.4,0.4,9,3.75,0.287025,2.15845,4.467,0.6083,1.74365,4.416,16.551675,3.2724,2.8825,26.00815,0.5672,6.368,4.9239,53.872,0.083375,3.037925,2.74505,1389.914332,12.72910807
50,0,0,0,0,1,0,7.5,0,5,20,0.3,0.4,2,6.25,3.0616,0.92505,0.7445,0.152075,1.74365,3.864,0.533925,1.0908,0.86475,84.8687,2.836,14.726,7.38585,40.768,0.016675,0.828525,1.5686,631.4159108,164.3765544
50,0,0,0,0,1,0,2.5,5,20,20,0.2,0.2,6,6.25,3.0616,0.92505,5.2115,1.52075,17.4365,4.968,5.33925,2.9088,1.153,113.61455,2.836,2.786,5.74455,53.872,0.050025,4.142625,2.74505,1877.752741,323.8735508
175,0,0,0,0,1,0,12.5,10,20,40,4,0.2,3,3.75,0.478375,3.0835,4.467,0.456225,0.871825,3.864,1.601775,2.1816,0.86475,113.61455,1.418,1.99,6.5652,13.104,0.016675,4.97115,1.17645,494.7756059,139.3683898
75,0,1,0,0,0,0,10,40,5,40,0.3,0.1,10,6.25,4.01835,1.8501,2.978,1.2166,13.077375,0.552,2.669625,2.1816,1.153,62.9671,2.836,6.368,1.6413,40.768,0.1334,3.037925,1.96075,1184.530939,163.3764066
75,0,0,0,0,1,0,10,20,5,40,0.3,0.1,3,8.75,3.0616,1.2334,5.2115,1.52075,13.077375,1.656,0.533925,1.0908,2.01775,84.8687,1.7016,14.726,3.2826,30.576,0.0667,4.97115,2.3529,2028.419609,159.5600686
175,0,0,0,0,1,0,17.5,5,10,60,0.2,0.1,7,8.75,3.0616,1.54175,2.2335,0.6083,5.23095,1.104,1.601775,0.3636,2.306,34.22125,0.2836,3.582,5.74455,40.768,0.050025,5.247325,1.96075,1651.875311,306.4941516
175,0,1,0,0,0,0,0,40,40,40,0.2,0.4,8,8.75,0.95675,2.77515,3.7225,0.6083,3.4873,0.552,2.669625,1.4544,2.01775,113.61455,0.8508,1.194,2.46195,23.296,0.116725,1.380875,1.96075,180.0561366,19.95709152
100,0,1,0,0,0,0,5,10,60,60,0.4,0.1,7,8.75,0.95675,3.0835,4.467,1.2166,6.9746,1.104,0.533925,0.3636,2.306,26.00815,2.836,6.368,8.2065,53.872,0.016675,4.142625,1.5686,1731.908958,13.5182143
125,0,0,0,0,1,0,12.5,10,2.5,40,0.5,0.4,1,8.75,0.095675,1.8501,4.467,0.152075,13.077375,3.864,2.669625,3.2724,2.306,84.8687,0.2836,19.9,5.74455,4.368,0.1334,4.4188,1.5686,502.8286654,#DIV/0!
150,0,0,0,0,1,0,5,20,2.5,40,0.2,0.2,7,3.75,0.95675,0.6167,1.489,0.91245,5.23095,3.864,1.601775,1.818,0.86475,26.00815,2.5524,14.726,7.38585,30.576,0.1334,2.485575,2.3529,1588.081009,92.60671316
150,0,0,1,0,0,0,10,0,20,10,4,0,7,7.5,0.095675,1.8501,5.956,0.456225,1.74365,3.864,2.669625,3.636,2.306,84.8687,1.418,14.726,6.5652,13.104,0.050025,3.037925,1.5686,913.1064247,7.981428596
100,0,0,0,1,0,0,2.5,0,60,20,0.5,0.4,9,7.5,0.095675,0.6167,5.956,0.6083,0.871825,1.104,2.669625,1.4544,2.306,84.8687,1.418,8.358,7.38585,53.872,0.016675,3.037925,1.17645,231.5102929,49.08315501
50,0,0,0,0,0,1,2.5,5,20,80,0.5,0.4,8,10,0.095675,1.2334,5.2115,2.12905,2.615475,1.656,0.533925,3.636,1.153,84.8687,1.1344,1.99,7.38585,40.768,0.150075,2.485575,1.96075,246.3190474,104.4724418
150,0,0,1,0,0,0,5,20,80,0,0.4,0.2,8,3.75,0.287025,2.4668,4.467,0.152075,6.9746,3.864,5.33925,1.818,2.01775,113.61455,0.2836,19.9,5.74455,23.296,0.03335,0.276175,0.39215,849.3286839,152.5635151
175,0,0,0,0,0,1,12.5,20,20,5,0.1,0,6,3.75,1.72215,1.8501,2.978,2.889425,3.4873,0.552,1.601775,1.0908,2.59425,113.61455,2.836,1.99,7.38585,53.872,0.050025,4.694975,0.7843,1740.01242,251.404682
75,0,0,0,0,1,0,7.5,2.5,80,60,1,0.1,3,5,0.287025,2.15845,4.467,2.12905,17.4365,3.312,9.076725,3.2724,0.86475,62.9671,2.2688,14.726,7.38585,30.576,0.03335,3.590275,3.1372,918.3007488,158.7721787
50,0,0,0,0,1,0,7.5,2.5,80,40,5,0,5,10,0.095675,1.54175,3.7225,0.91245,5.23095,4.416,1.601775,1.0908,1.153,113.61455,2.836,0.398,4.9239,13.104,0.16675,4.97115,2.74505,465.3887703,82.17523465
100,0,0,0,0,1,0,0,10,80,10,0.5,0.2,10,10,0.95675,0.92505,0.7445,0.30415,6.9746,4.416,1.601775,2.5452,1.153,46.5409,2.5524,3.582,6.5652,13.104,0.03335,2.485575,3.1372,170.4891281,16.8625338
125,1,0,0,0,0,0,2.5,10,2.5,20,4,0.1,4,3.75,0.095675,2.4668,5.956,1.52075,5.23095,0.552,1.601775,1.818,0.28825,113.61455,0.8508,2.786,7.38585,30.576,0.03335,0.276175,3.1372,560.8777851,51.10494534
75,0,0,0,0,1,0,15,2.5,10,40,0.2,0.1,5,8.75,1.72215,3.0835,2.978,1.52075,1.74365,3.864,0.533925,0.7272,1.44125,84.8687,0.2836,11.144,4.10325,72.8,0.083375,3.3141,0.39215,1102.467431,913.3338141
75,0,0,0,0,0,1,7.5,5,10,5,3,0.4,4,10,3.0616,1.8501,4.467,2.12905,9.590075,1.656,2.669625,1.0908,1.7295,62.9671,2.836,14.726,7.38585,23.296,0.016675,0.828525,0.39215,1688.873432,268.1608809
100,0,0,0,0,1,0,15,40,40,80,0.3,0.2,7,6.25,0.95675,2.4668,1.489,0.30415,5.23095,4.968,0.533925,3.2724,1.44125,84.8687,2.2688,1.99,7.38585,13.104,0.16675,1.380875,0.39215,1273.770133,199.7768747
75,0,0,0,0,1,0,2.5,40,40,20,2,0,0,7.5,0.287025,2.15845,2.2335,1.2166,6.9746,0.552,1.601775,1.0908,2.01775,84.8687,0.8508,6.368,7.38585,72.8,0.116725,0.276175,0.7843,479.9292494,68.77159901
100,0,0,0,0,1,0,12.5,40,20,60,0.1,0.2,4,3.75,3.0616,2.77515,5.2115,1.52075,9.590075,4.416,1.601775,1.0908,2.59425,46.5409,0.2836,19.9,7.38585,30.576,0.016675,3.86645,1.17645,1510.702191,211.4923644
175,0,0,0,0,0,1,10,10,10,60,0,0,7,3.75,0.478375,3.0835,0.7445,0.91245,9.590075,1.656,5.33925,3.2724,0.5765,113.61455,1.1344,11.144,8.2065,13.104,0.03335,0.276175,1.5686,1137.410996,19.62855551
200,0,0,0,0,1,0,5,10,60,20,0.4,0.2,3,7.5,0.478375,1.54175,0.7445,0.91245,5.23095,2.76,9.076725,0.3636,1.153,84.8687,1.9852,2.786,1.6413,72.8,0.050025,2.76175,2.74505,1116.608273,418.9597726
175,0,0,1,0,0,0,0,40,20,40,2,0.2,5,8.75,0.95675,2.4668,6.7005,0.456225,0.871825,0.552,0.533925,1.4544,2.8825,84.8687,2.2688,0.398,5.74455,30.576,0.150075,0.276175,1.5686,168.0708526,11.92750484
100,0,0,0,0,1,0,7.5,40,40,40,0.2,0.1,3,3.75,3.0616,2.4668,5.956,1.52075,1.74365,3.312,1.601775,3.636,0.5765,113.61455,0.8508,1.99,5.74455,23.296,0.1334,3.86645,0.7843,1313.093672,184.7980099
150,1,0,0,0,0,0,7.5,2.5,10,60,0.1,0,8,2.5,4.01835,2.15845,5.2115,0.91245,9.590075,1.104,0.533925,1.818,2.8825,113.61455,0.8508,8.358,4.9239,23.296,0.083375,1.933225,2.74505,1536.845642,178.4204318
125,0,0,0,0,1,0,5,2.5,60,80,0.3,0.1,8,3.75,1.72215,2.15845,0.7445,0.6083,0.871825,4.416,12.280275,2.9088,2.01775,26.00815,1.1344,2.786,8.2065,23.296,0.050025,5.247325,1.17645,1050.753568,79.1323547
200,0,0,0,0,1,0,15,10,60,80,0.4,0,10,10,4.01835,2.77515,5.956,1.52075,9.590075,0.552,0.533925,3.636,1.7295,34.22125,2.2688,4.776,4.9239,13.104,0.083375,1.933225,2.3529,1486.572195,300.9491752
50,0,0,0,0,0,1,5,5,80,20,0,0.4,7,10,1.72215,2.77515,2.978,1.52075,17.4365,3.864,16.551675,3.2724,0.86475,62.9671,2.2688,6.368,7.38585,13.104,0.116725,1.933225,1.5686,539.6680077,143.4081712
175,0,0,0,0,1,0,15,10,80,20,3,0.2,4,10,0.478375,1.54175,5.2115,0.6083,5.23095,3.312,1.601775,2.1816,2.01775,26.00815,2.5524,8.358,4.10325,13.104,0.116725,5.247325,1.96075,661.059698,218.4921751
50,1,0,0,0,0,0,5,20,40,5,0,0.4,5,6.25,0.95675,3.0835,4.467,1.2166,1.74365,4.416,2.669625,1.818,2.59425,113.61455,2.2688,8.358,6.5652,23.296,0.116725,4.97115,2.74505,414.0510554,45.0194069
125,0,0,1,0,0,0,2.5,5,40,20,0.4,0.2,3,10,0.478375,2.15845,0.7445,0.6083,6.9746,3.864,12.280275,2.5452,0.86475,62.9671,1.9852,4.776,6.5652,30.576,0.150075,4.97115,1.17645,1880.904435,154.9775681
200,0,0,0,0,1,0,12.5,20,20,5,0.2,0,7,3.75,0.287025,1.8501,4.467,2.889425,2.615475,4.968,1.601775,1.0908,0.5765,26.00815,0.8508,14.726,6.5652,72.8,0.16675,3.86645,0.39215,1249.75676,154.6070703
200,0,1,0,0,0,0,0,2.5,40,10,0.1,0.2,4,3.75,0.478375,3.0835,5.956,1.52075,9.590075,2.208,1.601775,1.4544,0.28825,84.8687,1.1344,6.368,4.9239,53.872,0.050025,4.97115,3.1372,416.6080384,33.28292728
50,0,0,0,0,1,0,10,60,40,0,0,0.1,8,10,2.2962,2.77515,3.7225,2.12905,1.74365,0.552,1.601775,3.636,0.5765,84.8687,2.836,2.786,4.9239,72.8,0.0667,4.4188,3.1372,510.9776463,300.731228
75,0,0,0,0,1,0,15,20,20,10,0.3,0.2,10,8.75,0.287025,1.54175,3.7225,2.12905,17.4365,4.416,1.601775,2.5452,0.86475,34.22125,2.5524,4.776,6.5652,53.872,0.150075,2.485575,2.74505,997.2029729,165.5465344
175,0,0,0,0,1,0,10,5,20,5,0.4,0.4,10,6.25,3.0616,1.8501,2.978,0.152075,3.4873,2.208,9.076725,1.4544,1.7295,46.5409,1.418,8.358,4.9239,40.768,0.0667,4.97115,1.96075,1658.389786,272.8805024
100,0,0,0,0,1,0,5,5,80,2.5,1,0,6,7.5,0.095675,1.2334,2.978,0.152075,9.590075,4.416,16.551675,3.636,2.01775,62.9671,1.418,6.368,5.74455,72.8,0.03335,0.828525,2.3529,816.8466015,90.43534463
200,0,0,0,0,1,0,2.5,10,60,2.5,0.1,0.4,4,10,0.95675,2.4668,1.489,0.91245,6.9746,4.416,0.533925,0.7272,2.306,113.61455,1.9852,11.144,3.2826,7.28,0.03335,0.828525,2.3529,354.3740747,127.3240059
100,0,0,0,1,0,0,0,5,5,20,0.3,0,10,5,0.095675,2.77515,2.978,0.6083,6.9746,2.76,0.533925,0.3636,0.86475,84.8687,1.418,11.144,5.74455,23.296,0.016675,2.76175,3.1372,305.1314236,36.10275707
75,0,1,0,0,0,0,10,5,40,60,0.1,0.2,5,3.75,0.478375,1.54175,2.978,1.52075,17.4365,0.552,1.601775,0.3636,0.86475,113.61455,0.2836,19.9,0.82065,53.872,0.150075,4.4188,1.5686,1054.306768,287.810603
75,0,0,0,1,0,0,7.5,10,2.5,0,0.4,0,2,7.5,1.72215,1.8501,5.2115,2.889425,1.74365,0.552,2.669625,3.2724,1.44125,84.8687,0.8508,8.358,8.2065,13.104,0.016675,3.037925,0.7843,1286.998036,274.3033933
75,0,0,1,0,0,0,0,20,80,20,0,0.4,4,7.5,2.2962,3.0835,0.7445,0.30415,2.615475,1.656,2.669625,2.1816,2.01775,84.8687,1.1344,4.776,7.38585,7.28,0.016675,4.4188,1.17645,458.0019735,316.9942459
75,0,0,0,0,0,1,7.5,60,80,20,0.5,0.2,9,5,0.95675,1.54175,2.978,1.2166,9.590075,4.416,1.601775,3.636,1.153,84.8687,0.2836,2.786,3.2826,40.768,0.16675,4.694975,1.96075,455.2901665,37.23303821
75,1,0,0,0,0,0,7.5,40,2.5,80,0.4,0,7,7.5,1.72215,2.15845,5.2115,1.2166,13.077375,3.312,1.601775,1.4544,1.153,84.8687,1.7016,8.358,4.9239,53.872,0.150075,0.828525,2.74505,1109.771892,229.9490079
200,0,0,0,0,1,0,5,2.5,80,20,0.5,0,8,7.5,7.175625,0.6167,5.2115,0.152075,3.4873,3.864,1.601775,1.4544,2.306,26.00815,0.5672,11.144,7.38585,13.104,0.16675,3.86645,1.96075,944.2431989,236.0363277
125,0,0,1,0,0,0,10,20,40,20,1,0.4,8,6.25,0.287025,3.0835,1.489,1.52075,3.4873,2.76,2.669625,3.636,2.306,113.61455,1.7016,6.368,2.46195,13.104,0.1334,0.828525,2.3529,1218.787795,414.6854721
125,0,0,0,0,1,0,5,5,40,20,0.1,0,9,6.25,2.2962,0.92505,2.978,2.889425,1.74365,1.104,16.551675,1.0908,0.86475,113.61455,1.418,11.144,5.74455,4.368,0.150075,3.590275,2.3529,1015.759772,232.7674598
175,0,0,0,0,0,1,5,10,20,40,0.5,0.2,3,8.75,3.0616,2.15845,4.467,2.12905,6.9746,2.208,12.280275,1.4544,1.44125,26.00815,2.836,8.358,5.74455,40.768,0.016675,3.86645,2.3529,1725.596977,139.3595218
150,0,1,0,0,0,0,5,5,5,60,0.2,0.2,10,5,0.287025,1.2334,4.467,2.889425,17.4365,1.104,0.533925,1.4544,2.59425,84.8687,2.2688,8.358,4.9239,53.872,0.03335,2.485575,3.1372,696.2618504,27.47935159
175,0,0,1,0,0,0,2.5,0,5,80,3,0.1,6,5,0.95675,1.8501,5.2115,1.52075,0.871825,0.552,1.601775,2.9088,2.59425,62.9671,0.2836,14.726,6.5652,30.576,0.116725,4.4188,1.17645,1219.857883,477.9417805
175,0,0,0,0,1,0,15,5,20,5,0,0,5,8.75,0.287025,2.4668,5.2115,1.52075,17.4365,4.416,2.669625,3.2724,1.44125,62.9671,0.8508,1.99,4.10325,7.28,0.016675,4.97115,1.96075,1207.402912,527.4011025
100,0,0,0,0,1,0,5,0,10,40,0.5,0.4,10,10,0.95675,2.4668,6.7005,0.152075,2.615475,3.864,0.533925,3.2724,2.306,46.5409,0.2836,11.144,0.82065,40.768,0.0667,2.76175,1.17645,330.9409132,191.4171842
200,0,0,0,0,1,0,17.5,10,20,10,0.3,0,10,7.5,5.3578,2.15845,2.2335,1.52075,9.590075,1.104,1.601775,1.4544,2.306,26.00815,1.418,19.9,8.2065,7.28,0.083375,5.247325,2.3529,1379.686717,95.74728015
175,0,0,0,0,1,0,10,20,20,20,3,0.1,9,2.5,2.2962,1.2334,4.467,1.2166,5.23095,1.104,1.601775,0.3636,2.59425,84.8687,1.7016,14.726,1.6413,13.104,0.03335,3.590275,3.52935,999.3631761,27.55717738
100,0,0,0,0,1,0,20,0,20,80,1,0,10,2.5,9.5675,0.92505,5.956,0.30415,6.9746,4.416,5.33925,2.5452,2.8825,34.22125,1.9852,11.144,0.82065,4.368,0.016675,4.97115,3.52935,621.5591799,43.81885656
50,0,1,0,0,0,0,12.5,5,5,5,0.5,0,3,2.5,4.01835,0.92505,2.978,0.456225,3.4873,2.208,1.601775,2.1816,2.8825,46.5409,2.2688,19.9,2.46195,53.872,0.016675,5.247325,3.52935,1136.694706,66.56456741
50,0,0,0,0,1,0,12.5,5,20,60,0.3,0.1,7,2.5,3.0616,0.6167,0.7445,0.456225,3.4873,4.968,21.890925,2.9088,2.8825,46.5409,2.5524,14.726,2.46195,23.296,0.150075,1.933225,1.96075,1120.044507,56.70819637
175,0,0,0,0,1,0,12.5,20,10,10,0.3,0.1,10,3.75,5.3578,0.6167,1.489,0.6083,13.077375,3.864,21.890925,0.7272,2.59425,46.5409,2.836,3.582,1.6413,7.28,0.1334,5.247325,0.7843,825.0634581,24.03091268
75,0,0,0,0,0,1,5,20,10,10,3,0.2,10,1.25,4.01835,1.54175,0.7445,0.91245,13.077375,4.968,0.533925,2.9088,2.306,34.22125,1.9852,14.726,4.9239,13.104,0.016675,4.694975,2.74505,1167.755347,99.42407272
200,0,0,0,0,0,1,2.5,2.5,20,0,1,0,7,1.25,7.175625,2.4668,5.2115,0.6083,13.077375,0.552,12.280275,2.5452,2.8825,26.00815,2.5524,4.776,7.38585,13.104,0.0667,3.590275,1.17645,639.5114042,15.53557276
50,0,0,0,0,0,1,10,0,10,60,0.4,0,10,6.25,5.3578,2.15845,3.7225,0.91245,6.9746,1.656,39.51045,0.3636,2.8825,34.22125,1.1344,14.726,1.6413,23.296,0.016675,0.276175,3.52935,1077.805844,76.58933357
125,0,1,0,0,0,0,15,10,20,2.5,0.5,0.1,5,3.75,1.72215,0.92505,1.489,2.889425,2.615475,1.656,5.33925,1.818,2.8825,84.8687,1.418,14.726,2.46195,13.104,0.150075,4.4188,2.74505,932.1435117,18.25584303
75,0,1,0,0,0,0,15,10,10,40,0.5,0.2,7,6.25,4.01835,2.4668,0.7445,1.2166,9.590075,4.968,21.890925,2.5452,1.44125,34.22125,0.5672,19.9,0.82065,23.296,0.0667,2.485575,2.74505,1028.655111,56.13286163
150,0,0,0,0,0,1,10,5,10,2.5,2,0.1,5,3.75,3.0616,1.54175,1.489,0.152075,3.4873,1.656,2.669625,2.1816,2.59425,113.61455,0.2836,14.726,0.82065,4.368,0.1334,3.3141,3.1372,824.3044516,61.42881252
100,0,0,0,0,0,1,17.5,20,5,10,2,0,8,8.75,5.3578,0.6167,5.2115,1.2166,6.9746,3.864,5.33925,2.9088,2.8825,113.61455,1.7016,1.194,4.10325,13.104,0.0667,5.247325,1.17645,609.626733,36.62405823
125,0,0,0,0,0,1,17.5,10,10,0,1,0.1,7,2.5,4.01835,1.8501,0.7445,2.889425,3.4873,1.656,5.33925,2.9088,2.59425,34.22125,1.9852,8.358,4.9239,13.104,0.116725,2.485575,2.74505,647.8854823,6.026161198
150,0,0,0,0,0,1,15,5,5,80,0.3,0.1,4,3.75,5.3578,3.0835,2.978,0.6083,6.9746,2.208,2.669625,1.0908,2.8825,34.22125,1.1344,3.582,0.82065,7.28,0.03335,3.037925,0.39215,1609.144137,128.848565
75,0,0,0,1,0,0,5,5,5,20,0.3,0.1,8,3.75,9.5675,0.92505,5.2115,0.91245,6.9746,2.208,39.51045,1.4544,2.01775,34.22125,2.2688,3.582,2.46195,4.368,0.083375,3.86645,1.17645,947.2838615,37.273562
50,0,0,1,0,0,0,2.5,5,2.5,5,0.4,0.1,7,7.5,4.01835,2.77515,0.7445,1.2166,9.590075,2.208,1.601775,1.0908,2.59425,46.5409,0.5672,1.194,8.2065,7.28,0.10005,4.694975,3.1372,627.9115196,6.512572982
75,0,1,0,0,0,0,5,2.5,2.5,2.5,3,0,6,3.75,3.0616,1.54175,6.7005,0.91245,17.4365,0.552,39.51045,1.0908,2.59425,26.00815,1.1344,14.726,6.5652,4.368,0.083375,3.86645,0.39215,378.4943115,24.34403465
100,0,0,0,0,0,1,5,0,2.5,20,0.5,0,9,10,0.478375,1.54175,0.7445,0.6083,2.615475,1.104,1.601775,3.2724,2.8825,46.5409,2.836,14.726,0.82065,4.368,0.083375,4.694975,3.1372,1551.394045,183.2760264
100,0,0,0,0,0,1,15,5,10,10,0.4,0.1,3,10,3.0616,0.6167,5.2115,0.6083,17.4365,4.416,9.076725,3.2724,1.7295,26.00815,1.9852,11.144,1.6413,13.104,0.03335,4.4188,0.39215,1179.020475,63.64507497
100,1,0,0,0,0,0,7.5,40,2.5,40,0.5,0.1,8,6.25,5.3578,0.6167,5.2115,0.456225,6.9746,4.968,5.33925,0.3636,2.306,34.22125,2.5524,19.9,1.6413,23.296,0.03335,2.485575,2.74505,1298.571667,77.18324646
125,0,1,0,0,0,0,12.5,2.5,5,60,0.3,0.1,10,10,3.0616,0.92505,6.7005,1.52075,5.23095,4.968,2.669625,3.2724,2.8825,84.8687,1.9852,6.368,6.5652,13.104,0.03335,4.142625,1.96075,1446.670893,115.3939013
50,0,0,0,1,0,0,15,20,10,20,0.3,0.1,3,8.75,5.3578,0.6167,0.7445,0.456225,3.4873,2.208,16.551675,1.0908,2.8825,34.22125,2.5524,19.9,0.82065,72.8,0.1334,3.3141,0.39215,1056.505166,32.00533212
75,0,0,1,0,0,0,10,0,5,5,0.5,0,5,5,4.01835,1.2334,3.7225,1.2166,13.077375,1.104,1.601775,0.3636,2.8825,62.9671,1.7016,1.194,7.38585,4.368,0.0667,4.97115,1.5686,677.7544318,117.0891558
